gene_name,module,supermodule,dim_1,dim_2,cluster,module_id
DISC1,3,2,8.968919920921326,6.347461876415864,NeuralProgenitors,NeuralProgenitors3
GRIK2,3,2,9.19722764492035,6.3191043706175245,NeuralProgenitors,NeuralProgenitors3
UHRF2,1,1,-10.486519169807433,-5.054293411827429,NeuralProgenitors,NeuralProgenitors1
GRAMD2B,5,2,6.100547957420349,4.448931870007173,NeuralProgenitors,NeuralProgenitors5
DIRC3,5,2,7.928221869468689,5.09493940784897,NeuralProgenitors,NeuralProgenitors5
PCDH8,2,1,-11.607636284828185,-7.815208497500762,NeuralProgenitors,NeuralProgenitors2
TMEM158,2,1,-11.37992603778839,-8.064071479297027,NeuralProgenitors,NeuralProgenitors2
BEX1,2,1,-11.63690025806427,-9.083266559100494,NeuralProgenitors,NeuralProgenitors2
AC124852.1,4,2,8.014419722557069,3.414405045056001,NeuralProgenitors,NeuralProgenitors4
ALCAM,5,2,7.609828162193298,5.884046730541841,NeuralProgenitors,NeuralProgenitors5
HNRNPAB,1,1,-11.419773888587951,-6.62498623416458,NeuralProgenitors,NeuralProgenitors1
CTSC,2,1,-12.000780415534972,-7.944888654208525,NeuralProgenitors,NeuralProgenitors2
SULF2,4,2,8.243119406700135,4.398629364514009,NeuralProgenitors,NeuralProgenitors4
TRERF1,5,2,7.037736105918884,6.905808624767915,NeuralProgenitors,NeuralProgenitors5
NCKAP5,5,2,7.488501715660095,6.003512558483735,NeuralProgenitors,NeuralProgenitors5
PDPN,2,1,-11.497074913978576,-8.174888911700592,NeuralProgenitors,NeuralProgenitors2
ZHX3,3,2,9.918543982505799,5.789767441296235,NeuralProgenitors,NeuralProgenitors3
ADGRL3,3,2,8.6269122838974,6.6603471608396925,NeuralProgenitors,NeuralProgenitors3
NCOA2,5,2,5.864409613609314,4.567563232922212,NeuralProgenitors,NeuralProgenitors5
INHBA,1,1,-11.865723919868469,-6.7004810003999316,NeuralProgenitors,NeuralProgenitors1
S100A6,2,1,-11.303733658790588,-8.695128503299102,NeuralProgenitors,NeuralProgenitors2
AC046134.2,5,2,6.9225332021713255,6.9341251225706495,NeuralProgenitors,NeuralProgenitors5
FRMD4B,5,2,6.269557166099548,5.7528554768797315,NeuralProgenitors,NeuralProgenitors5
LINC01550,4,2,9.719788718223572,4.233948883556978,NeuralProgenitors,NeuralProgenitors4
WSB1,4,2,9.738662886619569,4.361690697216646,NeuralProgenitors,NeuralProgenitors4
RPL5,2,1,-11.981553387641906,-9.760711493945465,NeuralProgenitors,NeuralProgenitors2
CCDC18-AS1,3,2,9.166617560386658,5.718770203137056,NeuralProgenitors,NeuralProgenitors3
C20orf194,3,2,9.312600302696229,6.067950424694673,NeuralProgenitors,NeuralProgenitors3
NAMPT,1,1,-11.780452561378478,-6.842320981479033,NeuralProgenitors,NeuralProgenitors1
MYT1L,3,2,9.017864394187928,5.684683975720064,NeuralProgenitors,NeuralProgenitors3
USP43,4,2,9.451166319847108,3.7397777409788526,NeuralProgenitors,NeuralProgenitors4
LINC00486,4,2,9.545660185813905,4.868088898205415,NeuralProgenitors,NeuralProgenitors4
CAMK2N1,2,1,-11.137686085700988,-8.069555106616363,NeuralProgenitors,NeuralProgenitors2
EEF1A1,2,1,-10.70058090686798,-9.621721568560943,NeuralProgenitors,NeuralProgenitors2
SLC9A9,5,2,8.053210425376893,5.8537771077391065,NeuralProgenitors,NeuralProgenitors5
ANKRD36,3,2,8.986237692832947,5.6867753834959425,NeuralProgenitors,NeuralProgenitors3
SMS,1,1,-11.781378579139709,-6.129469933963164,NeuralProgenitors,NeuralProgenitors1
KDM6B,1,1,-11.532444787025451,-5.686002436137541,NeuralProgenitors,NeuralProgenitors1
TM7SF2,6,2,6.497521567344665,3.0332438321348585,NeuralProgenitors,NeuralProgenitors6
GLIS3,2,1,-11.895916771888732,-7.427167478061064,NeuralProgenitors,NeuralProgenitors2
COL11A1,5,2,7.7869645833969114,5.64304560139145,NeuralProgenitors,NeuralProgenitors5
EIF1,2,1,-12.030201268196105,-9.21011716411148,NeuralProgenitors,NeuralProgenitors2
UNC80,3,2,9.341340231895447,6.273725685619966,NeuralProgenitors,NeuralProgenitors3
PAK2,1,1,-10.537910294532775,-6.023164930796965,NeuralProgenitors,NeuralProgenitors1
SOX13,4,2,8.860811400413514,4.588322815441743,NeuralProgenitors,NeuralProgenitors4
ANKRD36C,5,2,7.30840413570404,6.78212088062729,NeuralProgenitors,NeuralProgenitors5
YBX1,2,1,-10.607716870307922,-9.349950137591705,NeuralProgenitors,NeuralProgenitors2
EPN2,4,2,8.517117667198182,4.543156799816743,NeuralProgenitors,NeuralProgenitors4
MYC,1,1,-11.276062321662902,-6.622121515727385,NeuralProgenitors,NeuralProgenitors1
FAM13A,3,2,8.52257936000824,5.428918060803071,NeuralProgenitors,NeuralProgenitors3
KIRREL1,2,1,-12.081362557411193,-7.00941473529373,NeuralProgenitors,NeuralProgenitors2
LINC02283,4,2,9.394178557395936,3.667413887524263,NeuralProgenitors,NeuralProgenitors4
EXOC4,3,2,8.970559287071229,6.158260521435396,NeuralProgenitors,NeuralProgenitors3
ADM,2,1,-12.082743954658508,-8.084110322451934,NeuralProgenitors,NeuralProgenitors2
NAV1,4,2,8.369643378257752,4.501425919079439,NeuralProgenitors,NeuralProgenitors4
PFKFB3,1,1,-11.00613911151886,-5.289387288546904,NeuralProgenitors,NeuralProgenitors1
PLIN5,3,2,10.009627509117127,5.7168752522703565,NeuralProgenitors,NeuralProgenitors3
LRRK2,5,2,6.48380868434906,4.576684174084321,NeuralProgenitors,NeuralProgenitors5
AZGP1,5,2,7.414286780357361,4.350831207775728,NeuralProgenitors,NeuralProgenitors5
ITGB1,2,1,-12.07907326221466,-7.306136193728789,NeuralProgenitors,NeuralProgenitors2
STXBP5L,3,2,8.73759858608246,6.786386665844575,NeuralProgenitors,NeuralProgenitors3
RSRP1,3,2,10.172762084007264,6.124588188671724,NeuralProgenitors,NeuralProgenitors3
GDNF,1,1,-11.612501454353332,-5.125321942425116,NeuralProgenitors,NeuralProgenitors1
IL1RAP,1,1,-10.16002161502838,-5.2646557717088305,NeuralProgenitors,NeuralProgenitors1
CPEB3,4,2,8.503748106956483,5.063882050060884,NeuralProgenitors,NeuralProgenitors4
TAPT1-AS1,4,2,9.134183096885682,4.650695976757661,NeuralProgenitors,NeuralProgenitors4
C2orf27A,5,2,8.006340193748475,5.43683451130356,NeuralProgenitors,NeuralProgenitors5
IGF2BP2,2,1,-12.128919911384582,-7.216890874362334,NeuralProgenitors,NeuralProgenitors2
PTPRD,5,2,7.898277449607849,5.873835739636079,NeuralProgenitors,NeuralProgenitors5
CSRNP1,1,1,-10.855913949012756,-5.855619850612029,NeuralProgenitors,NeuralProgenitors1
PLAU,2,1,-11.97435266971588,-8.281929555392608,NeuralProgenitors,NeuralProgenitors2
ARID5A,1,1,-10.187585186958312,-5.222344639754637,NeuralProgenitors,NeuralProgenitors1
SPOCK1,1,1,-11.625084710121154,-5.140199887609824,NeuralProgenitors,NeuralProgenitors1
ZBTB8B,4,2,9.917308974266053,4.398038086437837,NeuralProgenitors,NeuralProgenitors4
LHFPL3,3,2,9.113112616539002,6.666552719616548,NeuralProgenitors,NeuralProgenitors3
TMEM161B-AS1,4,2,9.384559798240662,3.778993782543794,NeuralProgenitors,NeuralProgenitors4
ST6GAL2,5,2,7.446305441856384,6.601368126415864,NeuralProgenitors,NeuralProgenitors5
FEM1C,1,1,-10.466385197639465,-5.869643273806914,NeuralProgenitors,NeuralProgenitors1
TPCN1,4,2,8.854227232933045,3.8126203389402784,NeuralProgenitors,NeuralProgenitors4
RACK1,2,1,-12.060315918922424,-9.762699904895172,NeuralProgenitors,NeuralProgenitors2
LPL,6,2,6.823558974266052,3.482154068493501,NeuralProgenitors,NeuralProgenitors6
DNAJB5,1,1,-11.179485154151916,-6.660069766497954,NeuralProgenitors,NeuralProgenitors1
CADM1,5,2,6.63364999294281,5.380466637158052,NeuralProgenitors,NeuralProgenitors5
SNX22,6,2,6.9187232732772825,3.396430191540376,NeuralProgenitors,NeuralProgenitors6
AL133346.1,5,2,7.41825692653656,6.74547594501938,NeuralProgenitors,NeuralProgenitors5
FTX,3,2,9.148402380943299,6.186559853100435,NeuralProgenitors,NeuralProgenitors3
WWOX,3,2,8.976778197288514,6.398800072216646,NeuralProgenitors,NeuralProgenitors3
DLG2,3,2,8.248686957359315,6.545812782787935,NeuralProgenitors,NeuralProgenitors3
FGGY,4,2,10.044179129600526,4.518870529675142,NeuralProgenitors,NeuralProgenitors4
APBB2,3,2,8.444991278648377,7.030223068737642,NeuralProgenitors,NeuralProgenitors3
RCAN1,1,1,-10.616151642799377,-5.611272159076079,NeuralProgenitors,NeuralProgenitors1
SORBS1,1,1,-11.487207722663879,-6.32601207778488,NeuralProgenitors,NeuralProgenitors1
STK40,1,1,-11.408890080451965,-5.400756838775023,NeuralProgenitors,NeuralProgenitors1
MDGA2,3,2,8.458582091331483,6.273799118542329,NeuralProgenitors,NeuralProgenitors3
KANTR,4,2,9.192093062400819,4.61175840809311,NeuralProgenitors,NeuralProgenitors4
TPM4,1,1,-11.669085335731506,-6.669212284541472,NeuralProgenitors,NeuralProgenitors1
LINC02774,3,2,8.687802481651307,5.758599457287446,NeuralProgenitors,NeuralProgenitors3
CMYA5,3,2,8.323002982139588,5.452794250988618,NeuralProgenitors,NeuralProgenitors3
GABPB1-AS1,5,2,6.781862425804138,4.679767784618989,NeuralProgenitors,NeuralProgenitors5
PCDH7,5,2,7.8683082342147825,5.779621300243989,NeuralProgenitors,NeuralProgenitors5
ABR,1,1,-11.054307770729064,-5.179495844102248,NeuralProgenitors,NeuralProgenitors1
NAV3,3,2,8.274181532859803,6.504215416454927,NeuralProgenitors,NeuralProgenitors3
USP54,5,2,7.268395590782165,5.762185272717134,NeuralProgenitors,NeuralProgenitors5
SCAPER,5,2,7.284494566917419,6.858994659924165,NeuralProgenitors,NeuralProgenitors5
TBC1D14,5,2,6.895702528953552,6.94507425739731,NeuralProgenitors,NeuralProgenitors5
YPEL3,6,2,7.084135222434997,3.1278182835813917,NeuralProgenitors,NeuralProgenitors6
SET,2,1,-11.062032055854797,-8.862230363345489,NeuralProgenitors,NeuralProgenitors2
ACAD10,4,2,8.747911620140076,4.61260240986313,NeuralProgenitors,NeuralProgenitors4
PFDN2,2,1,-12.071632695198058,-8.756308618045196,NeuralProgenitors,NeuralProgenitors2
TPT1,2,1,-11.484438252449035,-10.382792773700103,NeuralProgenitors,NeuralProgenitors2
PMP22,1,1,-11.209914994239806,-5.641727450347289,NeuralProgenitors,NeuralProgenitors1
KDM7A,1,1,-10.316018414497375,-5.047964702403887,NeuralProgenitors,NeuralProgenitors1
ADAM22,4,2,8.519683051109315,3.6959869237181104,NeuralProgenitors,NeuralProgenitors4
TUBB6,1,1,-11.551040482521056,-6.479309621310576,NeuralProgenitors,NeuralProgenitors1
CAST,1,1,-12.011957478523254,-5.843691292262419,NeuralProgenitors,NeuralProgenitors1
DIAPH2,3,2,8.677895712852479,7.076344666027681,NeuralProgenitors,NeuralProgenitors3
ARPP21,3,2,8.676198172569276,5.830215630077974,NeuralProgenitors,NeuralProgenitors3
USP24,4,2,8.951002287864686,4.843778786205903,NeuralProgenitors,NeuralProgenitors4
IGFBP3,2,1,-11.377421689033508,-8.363502564883575,NeuralProgenitors,NeuralProgenitors2
FRMD4A,5,2,6.258448767662048,5.349380669140474,NeuralProgenitors,NeuralProgenitors5
UBALD2,1,1,-10.375942063331603,-6.12792390868698,NeuralProgenitors,NeuralProgenitors1
ARC,1,1,-11.337666821479797,-5.995494547343596,NeuralProgenitors,NeuralProgenitors1
DACH2,4,2,9.294818091392518,4.075961288952485,NeuralProgenitors,NeuralProgenitors4
AC009041.2,4,2,7.739396262168884,3.999126610302583,NeuralProgenitors,NeuralProgenitors4
GALNT2,1,1,-10.716307950019836,-5.0145690618518435,NeuralProgenitors,NeuralProgenitors1
ITPKC,1,1,-10.780519795417785,-5.972694459414824,NeuralProgenitors,NeuralProgenitors1
ABCG1,4,2,8.997891592979432,4.799827751660005,NeuralProgenitors,NeuralProgenitors4
RPL21,2,1,-11.548532319068908,-10.371206107592926,NeuralProgenitors,NeuralProgenitors2
ETV1,5,2,7.54079167842865,6.337827858471528,NeuralProgenitors,NeuralProgenitors5
CA10,3,2,8.803173232078553,6.861963448071138,NeuralProgenitors,NeuralProgenitors3
RBFOX1,2,1,-12.150290322303771,-7.613546910739287,NeuralProgenitors,NeuralProgenitors2
FNDC3B,1,1,-10.355600666999816,-4.847004334485873,NeuralProgenitors,NeuralProgenitors1
NRG2,3,2,9.062023329734803,5.7455522389646925,NeuralProgenitors,NeuralProgenitors3
RABGAP1L,3,2,8.635002303123475,6.888049301647798,NeuralProgenitors,NeuralProgenitors3
RICTOR,5,2,7.542614150047302,5.726797279858247,NeuralProgenitors,NeuralProgenitors5
HSPE1,1,1,-12.938123536109924,-5.07846720800434,NeuralProgenitors,NeuralProgenitors1
IL6R,1,1,-10.933534932136535,-5.310757937884673,NeuralProgenitors,NeuralProgenitors1
GRAMD1B,3,2,9.213745284080506,6.437236961865083,NeuralProgenitors,NeuralProgenitors3
BZW1,2,1,-11.366104912757873,-8.592351737475738,NeuralProgenitors,NeuralProgenitors2
RPL10,2,1,-11.592436146736144,-10.287071528888092,NeuralProgenitors,NeuralProgenitors2
DUSP6,2,1,-12.117863011360168,-7.843226256823882,NeuralProgenitors,NeuralProgenitors2
CARS,1,1,-10.22871286869049,-5.1185172377589785,NeuralProgenitors,NeuralProgenitors1
TPST1,1,1,-10.716587853431701,-5.346470984673842,NeuralProgenitors,NeuralProgenitors1
H3F3B,2,1,-11.877133679389953,-9.190489116168365,NeuralProgenitors,NeuralProgenitors2
EVA1C,3,2,7.832554984092712,7.076990303539888,NeuralProgenitors,NeuralProgenitors3
SSR3,2,1,-11.867190670967101,-8.498660388446197,NeuralProgenitors,NeuralProgenitors2
PLPPR1,5,2,6.807981657981872,5.385363754772798,NeuralProgenitors,NeuralProgenitors5
LMCD1-AS1,3,2,9.30543248653412,5.335280594372407,NeuralProgenitors,NeuralProgenitors3
NELL1,3,2,8.241365599632264,6.3935014577146925,NeuralProgenitors,NeuralProgenitors3
RCAN2,1,1,-11.413349938392638,-6.588632884478911,NeuralProgenitors,NeuralProgenitors1
FAM66C,4,2,8.348647284507752,4.60144346668686,NeuralProgenitors,NeuralProgenitors4
FRY,3,2,8.083592581748963,6.797926125073091,NeuralProgenitors,NeuralProgenitors3
TET1,3,2,8.332472014427186,5.417991814160005,NeuralProgenitors,NeuralProgenitors3
NALCN,3,2,7.9333574056625364,6.301675018810884,NeuralProgenitors,NeuralProgenitors3
MKLN1,3,2,8.623763251304627,6.421261009716646,NeuralProgenitors,NeuralProgenitors3
PDE7B,5,2,8.048120665550233,5.301459488415376,NeuralProgenitors,NeuralProgenitors5
SCGB2B2,3,2,9.514321494102479,5.371070084118501,NeuralProgenitors,NeuralProgenitors3
ZBTB21,1,1,-11.008954834938049,-6.0342716603044115,NeuralProgenitors,NeuralProgenitors1
OFD1,4,2,8.774992156028748,3.848360237621919,NeuralProgenitors,NeuralProgenitors4
KIZ,5,2,7.229989218711853,4.5594608159300245,NeuralProgenitors,NeuralProgenitors5
DBI,2,1,-11.49218828678131,-9.118087592578277,NeuralProgenitors,NeuralProgenitors2
SPRY4,4,2,8.197117972373963,4.387685951733247,NeuralProgenitors,NeuralProgenitors4
DPH6-DT,3,2,8.88334481716156,5.762719330334321,NeuralProgenitors,NeuralProgenitors3
ADD3-AS1,5,2,7.985757994651794,5.521494087719575,NeuralProgenitors,NeuralProgenitors5
CHDH,4,2,7.6445132970809935,4.040193733715669,NeuralProgenitors,NeuralProgenitors4
GFOD1,1,1,-11.550679993629455,-5.2382915048364245,NeuralProgenitors,NeuralProgenitors1
ZSWIM5,3,2,9.027140784263612,5.58751696064438,NeuralProgenitors,NeuralProgenitors3
SPRED1,1,1,-10.505813431739806,-4.965007501697882,NeuralProgenitors,NeuralProgenitors1
HDAC9,3,2,9.235793280601502,5.714655098461763,NeuralProgenitors,NeuralProgenitors3
NXPH1,3,2,8.923452544212342,6.776056465649263,NeuralProgenitors,NeuralProgenitors3
TRAF4,5,2,6.872812438011169,4.574278053784028,NeuralProgenitors,NeuralProgenitors5
ANK3,5,2,7.055363821983337,6.246112999462739,NeuralProgenitors,NeuralProgenitors5
RPS28,2,1,-11.239116978645324,-10.34653073833023,NeuralProgenitors,NeuralProgenitors2
CIT,1,1,-11.527188611030578,-5.096191945529326,NeuralProgenitors,NeuralProgenitors1
ALDOC,6,2,6.569392371177673,3.26698416187729,NeuralProgenitors,NeuralProgenitors6
FIGN,5,2,7.662888693809509,5.671736893200532,NeuralProgenitors,NeuralProgenitors5
MTSS1,4,2,8.257805991172791,4.888408836865083,NeuralProgenitors,NeuralProgenitors4
RELB,1,1,-11.912977528572082,-5.361739578700408,NeuralProgenitors,NeuralProgenitors1
ELMO1,5,2,7.054950881004333,5.9074479909178175,NeuralProgenitors,NeuralProgenitors5
SLC7A5,1,1,-11.526224446296691,-5.731223824477538,NeuralProgenitors,NeuralProgenitors1
GTF2IRD2B,3,2,9.958086180686951,5.773367104076997,NeuralProgenitors,NeuralProgenitors3
GALNT10,3,2,9.625558066368104,5.816442665600435,NeuralProgenitors,NeuralProgenitors3
MAST4,5,2,7.8035098791122435,6.530514893078462,NeuralProgenitors,NeuralProgenitors5
GCNT1,4,2,8.799440550804139,4.333460030102388,NeuralProgenitors,NeuralProgenitors4
SLC22A15,3,2,8.842198538780213,5.245065865063325,NeuralProgenitors,NeuralProgenitors3
PPP2CB,1,1,-11.13687880039215,-6.442197146869048,NeuralProgenitors,NeuralProgenitors1
RPL3,2,1,-11.095033955574035,-10.094179931140289,NeuralProgenitors,NeuralProgenitors2
GNG7,4,2,9.540630507469178,4.7423269124266065,NeuralProgenitors,NeuralProgenitors4
ERCC1,2,1,-12.232318711280822,-8.565620007968292,NeuralProgenitors,NeuralProgenitors2
MARCH3,1,1,-10.42006332874298,-5.315533193803176,NeuralProgenitors,NeuralProgenitors1
LRRC7,3,2,8.561558890342713,6.376240906262056,NeuralProgenitors,NeuralProgenitors3
MAP3K5,5,2,6.984211134910583,7.041507896923677,NeuralProgenitors,NeuralProgenitors5
LRMDA,3,2,8.182076621055604,6.075502571606294,NeuralProgenitors,NeuralProgenitors3
EPB41L3,1,1,-12.12398989200592,-5.9199122218850695,NeuralProgenitors,NeuralProgenitors1
JAKMIP3,3,2,10.110314536094666,6.369450745129243,NeuralProgenitors,NeuralProgenitors3
FMNL2,1,1,-11.65893633365631,-5.093749317384108,NeuralProgenitors,NeuralProgenitors1
TAFA1,5,2,7.940861868858337,5.112337288403169,NeuralProgenitors,NeuralProgenitors5
CCT5,2,1,-12.025922608375549,-8.819894376254425,NeuralProgenitors,NeuralProgenitors2
SOX8,6,2,6.92775456905365,3.845930275463716,NeuralProgenitors,NeuralProgenitors6
SLC22A23,1,1,-11.48270161151886,-5.082186120605811,NeuralProgenitors,NeuralProgenitors1
LIF,2,1,-12.07301743030548,-7.941528621173247,NeuralProgenitors,NeuralProgenitors2
LRRC8D,4,2,7.997555899620056,4.313973602795259,NeuralProgenitors,NeuralProgenitors4
NTM,3,2,8.929302382469178,6.778452095532075,NeuralProgenitors,NeuralProgenitors3
PDGFRA,5,2,5.967237639427185,4.44170397236313,NeuralProgenitors,NeuralProgenitors5
RBM33,3,2,9.05450074672699,5.430872139477388,NeuralProgenitors,NeuralProgenitors3
GRIN2A,2,1,-11.813847374916076,-7.4867826132539355,NeuralProgenitors,NeuralProgenitors2
SGIP1,3,2,8.354389357566834,5.727374252819673,NeuralProgenitors,NeuralProgenitors3
PDGFRB,4,2,9.60906617641449,4.810567078137056,NeuralProgenitors,NeuralProgenitors4
ADAMTS1,1,1,-10.155190777778625,-5.57460826919113,NeuralProgenitors,NeuralProgenitors1
SLC25A27,3,2,9.771253752708436,5.787038025402681,NeuralProgenitors,NeuralProgenitors3
NFIB,5,2,7.82630078792572,5.229849037670747,NeuralProgenitors,NeuralProgenitors5
NLGN1,3,2,8.482720541954041,7.219261345410005,NeuralProgenitors,NeuralProgenitors3
PKNOX2,1,1,-10.637116265296935,-4.956942240751132,NeuralProgenitors,NeuralProgenitors1
PWWP3A,5,2,7.035939383506775,6.858296570324556,NeuralProgenitors,NeuralProgenitors5
ZMAT3,5,2,6.4513980627059935,4.55345934345688,NeuralProgenitors,NeuralProgenitors5
RPL29,2,1,-11.481411290168761,-10.18958837077652,NeuralProgenitors,NeuralProgenitors2
ONECUT1,4,2,9.4361163854599,3.6913339467283643,NeuralProgenitors,NeuralProgenitors4
CBR4,4,2,8.633258986473084,4.932271179699556,NeuralProgenitors,NeuralProgenitors4
VDAC2,2,1,-12.153520894050597,-8.915605607486114,NeuralProgenitors,NeuralProgenitors2
RPS23,2,1,-12.081869912147521,-9.79875356242691,NeuralProgenitors,NeuralProgenitors2
ARID5B,1,1,-12.033316922187804,-5.860898795581206,NeuralProgenitors,NeuralProgenitors1
RAN,2,1,-12.173370194435119,-9.594430747485504,NeuralProgenitors,NeuralProgenitors2
CTNNAL1,1,1,-10.991424393653869,-6.034871044612273,NeuralProgenitors,NeuralProgenitors1
ZHX2,3,2,9.22178475856781,6.25377672626938,NeuralProgenitors,NeuralProgenitors3
RETREG1,1,1,-10.182478260993957,-5.429671826815947,NeuralProgenitors,NeuralProgenitors1
CTTNBP2,3,2,8.626184630393983,6.09277647449936,NeuralProgenitors,NeuralProgenitors3
RGS7,3,2,8.695604491233826,6.9685232014891065,NeuralProgenitors,NeuralProgenitors3
TMSB15B-AS1,3,2,9.244849371910096,5.897230324291841,NeuralProgenitors,NeuralProgenitors3
NAPEPLD,4,2,9.019175696372987,4.4976274342771925,NeuralProgenitors,NeuralProgenitors4
TOMM20,2,1,-12.207956147193908,-9.586206260180816,NeuralProgenitors,NeuralProgenitors2
RPS8,2,1,-11.492371869087219,-10.109481635547027,NeuralProgenitors,NeuralProgenitors2
SASH1,5,2,7.493994879722595,5.393028435253755,NeuralProgenitors,NeuralProgenitors5
SLC1A2,3,2,8.812126326560975,6.841719803356782,NeuralProgenitors,NeuralProgenitors3
AP001025.1,4,2,9.283469367027283,3.9443160863157667,NeuralProgenitors,NeuralProgenitors4
LRBA,5,2,6.062438178062439,4.663561996960298,NeuralProgenitors,NeuralProgenitors5
HNRNPA0,2,1,-11.496512246131896,-7.811181369281157,NeuralProgenitors,NeuralProgenitors2
EGFR,4,2,7.775156188011169,4.061918434643403,NeuralProgenitors,NeuralProgenitors4
PRRX1,1,1,-10.601780247688293,-5.375485959506377,NeuralProgenitors,NeuralProgenitors1
SNED1,1,1,-10.76198751926422,-4.941250746181949,NeuralProgenitors,NeuralProgenitors1
PHC2,1,1,-11.436723065376281,-4.858342076695307,NeuralProgenitors,NeuralProgenitors1
RPL27A,2,1,-11.122839283943176,-10.248979392505035,NeuralProgenitors,NeuralProgenitors2
